ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster
464287,Male,Yes,42,Yes,Artist,0.0,2,3.0,1
464289,Male,Yes,35,No,Marketing,1.0,1,3.0,2
464292,Male,Yes,58,Yes,Artist,0.0,2,2.0,1
464297,Male,No,29,No,Artist,8.0,1,5.0,0
464298,Male,No,26,No,Doctor,0.0,1,1.0,1
464320,Male,Yes,77,No,Lawyer,1.0,3,2.0,1
464326,Female,No,37,Yes,Artist,0.0,1,3.0,2
464332,Male,Yes,74,No,Executive,0.0,3,2.0,1
464339,Male,No,27,No,Artist,1.0,1,2.0,2
464344,Female,Yes,56,Yes,Artist,0.0,1,1.0,1
464351,Female,No,27,Yes,Healthcare,0.0,1,1.0,1
464364,Male,Yes,39,Yes,Artist,7.0,2,2.0,0
464368,Male,Yes,35,Yes,Entertainment,3.0,2,2.0,1
464370,Male,Yes,66,Yes,Entertainment,1.0,2,2.0,1
464373,Female,No,47,Yes,Artist,0.0,1,2.0,1
464378,Female,Yes,36,Yes,Artist,8.0,2,2.0,0
464381,Male,Yes,43,Yes,Artist,4.0,2,2.0,1
464382,Female,Yes,55,Yes,Artist,0.0,2,4.0,1
464386,Male,Yes,41,Yes,Doctor,0.0,2,3.0,2
464387,Female,No,26,Yes,Artist,9.0,1,5.0,0
464389,Male,Yes,72,Yes,Artist,0.0,3,2.0,1
464392,Male,Yes,59,Yes,Artist,0.0,2,2.0,1
464396,Male,Yes,38,Yes,Entertainment,1.0,2,3.0,2
464412,Male,Yes,72,No,Lawyer,1.0,1,2.0,1
464424,Male,No,31,Yes,Healthcare,1.0,1,4.0,2
464425,Male,No,41,Yes,Artist,9.0,1,1.0,0
464432,Male,No,25,No,Engineer,9.0,1,2.0,0
464433,Male,No,29,Yes,Artist,9.0,1,2.0,0
464437,Female,Yes,51,Yes,Engineer,0.0,2,4.0,1
464441,Male,Yes,40,Yes,Artist,0.0,1,2.0,1
464451,Female,Yes,76,Yes,Artist,0.0,2,2.0,1
464456,Male,Yes,29,Yes,Artist,1.0,1,4.0,2
464468,Male,Yes,46,Yes,Artist,1.0,1,3.0,1
464473,Female,Yes,58,Yes,Artist,0.0,2,4.0,1
464474,Female,No,46,Yes,Artist,1.0,1,1.0,1
464478,Female,Yes,74,No,Lawyer,0.0,3,2.0,1
464481,Male,Yes,53,Yes,Executive,1.0,3,3.0,1
464482,Male,Yes,63,Yes,Artist,1.0,1,1.0,1
464483,Female,Yes,49,Yes,Artist,1.0,2,3.0,1
464485,Male,No,25,Yes,Entertainment,5.0,1,2.0,0
464487,Male,No,46,No,Engineer,1.0,1,3.0,1
464488,Female,No,43,Yes,Artist,7.0,1,9.0,2
464494,Female,Yes,58,Yes,Artist,1.0,2,4.0,1
464499,Male,Yes,41,Yes,Executive,1.0,3,4.0,2
464501,Female,No,28,No,Healthcare,1.0,1,3.0,2
464504,Male,No,26,Yes,Healthcare,0.0,1,4.0,2
464506,Male,No,29,Yes,Healthcare,9.0,1,2.0,0
464517,Male,No,33,Yes,Healthcare,0.0,1,2.0,1
464522,Female,No,39,Yes,Engineer,14.0,1,1.0,0
464526,Male,Yes,51,Yes,Entertainment,0.0,2,4.0,1
464528,Male,Yes,46,Yes,Entertainment,4.0,3,4.0,2
464533,Male,Yes,38,No,Executive,4.0,3,6.0,2
464536,Male,Yes,26,Yes,Artist,1.0,2,3.0,2
464540,Female,Yes,42,Yes,Engineer,1.0,2,4.0,2
464544,Female,Yes,43,Yes,Entertainment,5.0,2,3.0,0
464549,Male,Yes,53,Yes,Executive,1.0,1,4.0,1
464550,Male,Yes,46,Yes,Artist,1.0,1,4.0,2
464552,Female,Yes,40,Yes,Artist,1.0,2,3.0,2
464553,Male,Yes,71,Yes,Artist,1.0,1,2.0,1
464555,Male,Yes,32,Yes,Marketing,13.0,3,4.0,0
464560,Male,No,41,Yes,Entertainment,9.0,1,2.0,0
464561,Female,No,46,Yes,Entertainment,8.0,1,2.0,0
464566,Male,Yes,40,Yes,Executive,0.0,3,4.0,2
464569,Male,No,29,No,Doctor,1.0,1,5.0,2
464570,Male,Yes,25,Yes,Doctor,1.0,2,2.0,2
464572,Female,Yes,52,Yes,Marketing,0.0,1,1.0,1
464576,Male,No,30,Yes,Doctor,9.0,1,5.0,0
464577,Female,Yes,25,Yes,Healthcare,12.0,3,2.0,0
464580,Male,No,32,No,Artist,9.0,1,4.0,0
464581,Female,No,33,No,Doctor,9.0,1,4.0,0
464586,Female,No,49,Yes,Artist,1.0,1,1.0,1
464593,Female,No,43,Yes,Doctor,1.0,1,4.0,2
464594,Male,Yes,48,Yes,Artist,1.0,1,1.0,1
464597,Male,No,41,No,Artist,5.0,1,2.0,0
464601,Female,No,29,Yes,Healthcare,9.0,1,2.0,0
464603,Female,No,35,Yes,Artist,0.0,1,2.0,1
464606,Male,Yes,41,Yes,Artist,1.0,2,2.0,1
464607,Female,Yes,47,Yes,Artist,1.0,2,4.0,2
464608,Female,Yes,53,Yes,Artist,1.0,2,3.0,1
464618,Male,Yes,40,Yes,Artist,5.0,1,1.0,0
464620,Female,Yes,40,Yes,Artist,0.0,3,2.0,1
464621,Male,Yes,46,Yes,Artist,0.0,1,1.0,1
464637,Female,No,36,Yes,Marketing,0.0,1,4.0,2
464641,Female,Yes,71,Yes,Lawyer,2.0,1,6.0,1
464652,Female,Yes,30,No,Engineer,5.0,2,2.0,0
464654,Female,Yes,40,No,Engineer,1.0,2,4.0,2
464664,Male,Yes,43,No,Entertainment,0.0,2,5.0,2
464666,Male,Yes,40,Yes,Entertainment,3.0,2,3.0,2
464670,Male,Yes,39,No,Entertainment,1.0,2,4.0,2
464673,Male,Yes,49,No,Executive,1.0,3,7.0,2
464674,Male,Yes,51,No,Artist,0.0,2,5.0,2
464675,Female,Yes,39,No,Doctor,1.0,2,9.0,2
464677,Male,Yes,23,No,Healthcare,1.0,1,5.0,2
464683,Male,Yes,53,No,Engineer,0.0,2,6.0,2
464684,Female,No,35,No,Engineer,9.0,1,5.0,0
464685,Male,No,35,No,Executive,2.0,1,4.0,2
464688,Male,Yes,30,Yes,Doctor,1.0,1,9.0,2
464690,Male,Yes,39,No,Engineer,2.0,2,9.0,2
464691,Male,No,38,Yes,Artist,1.0,1,3.0,2
464692,Female,No,53,No,Marketing,0.0,1,1.0,1
464693,Female,No,36,Yes,Engineer,8.0,1,1.0,0
464695,Male,No,33,No,Engineer,0.0,1,4.0,2
464696,Female,No,40,Yes,Engineer,1.0,1,1.0,1
464697,Female,Yes,36,Yes,Artist,0.0,2,4.0,2
464699,Male,No,31,No,Doctor,1.0,1,5.0,2
464701,Male,No,31,No,Doctor,1.0,1,2.0,2
464704,Male,Yes,41,Yes,Healthcare,0.0,2,4.0,2
464707,Male,Yes,48,No,Healthcare,0.0,2,4.0,2
464711,Female,Yes,38,Yes,Artist,5.0,2,3.0,0
464712,Male,Yes,49,No,Artist,1.0,1,5.0,2
464722,Male,Yes,42,Yes,Doctor,1.0,1,5.0,2
464726,Male,Yes,28,Yes,Executive,14.0,3,9.0,0
464728,Male,Yes,51,No,Entertainment,0.0,3,4.0,1
464732,Male,Yes,41,No,Artist,1.0,2,2.0,1
464737,Female,Yes,57,No,Engineer,0.0,2,6.0,2
464739,Male,Yes,67,Yes,Artist,0.0,1,1.0,1
464746,Male,Yes,29,No,Executive,3.0,2,5.0,2
464752,Female,Yes,46,No,Marketing,3.0,1,1.0,1
464755,Male,Yes,49,Yes,Artist,0.0,3,2.0,1
464756,Female,No,28,No,Engineer,6.0,1,3.0,0
464758,Female,Yes,48,No,Engineer,1.0,2,4.0,2
464760,Female,Yes,51,No,Engineer,5.0,2,4.0,0
464765,Female,Yes,48,No,Engineer,5.0,2,6.0,2
464766,Female,Yes,48,No,Engineer,5.0,2,5.0,2
464769,Female,Yes,52,No,Engineer,9.0,2,4.0,0
464772,Female,Yes,39,No,Engineer,8.0,2,4.0,0
464774,Female,Yes,50,No,Engineer,7.0,2,5.0,0
464780,Female,No,33,No,Engineer,1.0,1,9.0,2
464790,Female,No,35,Yes,Artist,1.0,1,1.0,1
464792,Male,Yes,30,No,Marketing,2.0,3,5.0,2
464794,Female,Yes,46,No,Engineer,8.0,2,5.0,0
464799,Male,No,36,No,Marketing,0.0,1,4.0,2
464802,Male,No,43,No,Entertainment,0.0,1,1.0,1
464804,Male,Yes,26,No,Entertainment,1.0,1,1.0,1
464806,Male,Yes,33,No,Executive,0.0,1,2.0,1
464809,Male,Yes,50,No,Entertainment,0.0,2,5.0,2
464812,Female,Yes,49,Yes,Engineer,1.0,3,5.0,2
464813,Male,Yes,48,Yes,Engineer,6.0,2,5.0,0
464817,Male,No,31,Yes,Artist,5.0,1,1.0,0
464818,Female,Yes,38,No,Engineer,5.0,2,2.0,0
464825,Female,No,21,No,Healthcare,5.0,1,1.0,0
464827,Female,Yes,50,No,Entertainment,8.0,2,5.0,0
464828,Male,No,23,No,Healthcare,9.0,1,6.0,0
464831,Female,Yes,21,No,Healthcare,0.0,1,2.0,2
464832,Male,Yes,71,No,Lawyer,1.0,1,2.0,1
464835,Male,No,20,No,Healthcare,0.0,1,6.0,2
464836,Female,No,32,No,Engineer,7.0,3,5.0,0
464845,Male,Yes,29,No,Engineer,0.0,2,3.0,2
464849,Male,Yes,42,Yes,Artist,0.0,2,4.0,2
464851,Male,No,20,No,Doctor,0.0,1,6.0,2
464852,Male,Yes,36,No,Executive,1.0,1,6.0,2
464854,Female,Yes,42,No,Engineer,0.0,3,6.0,2
464857,Male,No,18,No,Healthcare,7.0,1,4.0,0
464861,Male,No,25,No,Homemaker,7.0,1,2.0,0
464864,Female,No,30,No,Engineer,10.0,1,8.0,0
464865,Female,No,28,No,Homemaker,9.0,1,9.0,2
464868,Male,Yes,42,Yes,Entertainment,7.0,1,6.0,2
464872,Male,Yes,38,Yes,Artist,1.0,1,4.0,2
464873,Male,Yes,42,Yes,Artist,1.0,2,2.0,1
464876,Female,Yes,52,No,Engineer,1.0,2,5.0,2
464879,Female,Yes,29,Yes,Doctor,0.0,2,2.0,2
464884,Male,Yes,40,Yes,Artist,1.0,1,2.0,1
464885,Female,No,38,No,Engineer,1.0,1,2.0,1
464886,Male,Yes,37,Yes,Engineer,1.0,2,4.0,2
464902,Female,Yes,65,No,Lawyer,1.0,1,1.0,1
464907,Male,Yes,59,Yes,Engineer,0.0,2,2.0,1
464910,Female,Yes,47,Yes,Artist,1.0,2,5.0,2
464911,Male,Yes,57,Yes,Artist,0.0,2,3.0,1
464915,Male,Yes,39,Yes,Executive,0.0,3,4.0,2
464916,Female,Yes,32,Yes,Doctor,8.0,3,2.0,0
464919,Male,Yes,37,Yes,Artist,9.0,1,1.0,0
464920,Male,No,39,Yes,Artist,4.0,1,1.0,1
464921,Male,Yes,39,No,Doctor,1.0,2,5.0,2
464925,Male,Yes,60,No,Executive,7.0,2,2.0,0
464927,Female,Yes,70,Yes,Artist,1.0,2,2.0,1
464932,Male,Yes,51,Yes,Executive,9.0,1,1.0,0
464938,Male,Yes,48,No,Artist,1.0,1,3.0,1
464939,Male,No,43,No,Entertainment,0.0,1,1.0,1
464940,Female,Yes,29,No,Engineer,1.0,1,2.0,2
464944,Female,Yes,43,Yes,Entertainment,0.0,1,2.0,1
464947,Male,No,25,No,Doctor,5.0,1,1.0,0
464957,Female,Yes,75,No,Lawyer,0.0,1,1.0,1
464960,Female,No,22,No,Healthcare,0.0,1,5.0,2
464963,Female,Yes,50,Yes,Entertainment,1.0,1,2.0,1
464972,Male,Yes,73,No,Lawyer,1.0,3,9.0,2
464981,Male,Yes,49,Yes,Artist,0.0,2,4.0,2
464987,Male,Yes,46,Yes,Executive,1.0,3,5.0,2
464990,Male,Yes,73,No,Executive,0.0,3,2.0,1
464995,Male,Yes,53,No,Executive,2.0,3,4.0,1
465005,Male,Yes,47,Yes,Executive,3.0,3,3.0,1
465012,Male,Yes,59,No,Executive,1.0,3,4.0,1
465022,Female,Yes,71,Yes,Lawyer,0.0,3,2.0,1
465023,Male,Yes,39,Yes,Artist,9.0,2,2.0,0
465026,Female,No,25,No,Doctor,0.0,1,2.0,2
465032,Male,Yes,67,Yes,Executive,1.0,3,2.0,1
465038,Male,Yes,49,No,Executive,0.0,3,4.0,2
465040,Male,Yes,69,No,Lawyer,1.0,2,2.0,1
465045,Male,Yes,40,Yes,Entertainment,9.0,2,2.0,0
465069,Male,Yes,68,Yes,Healthcare,0.0,2,3.0,1
465075,Female,Yes,43,Yes,Artist,0.0,2,2.0,1
465076,Male,Yes,67,Yes,Artist,0.0,3,5.0,1
465082,Male,Yes,65,Yes,Lawyer,1.0,1,1.0,1
465087,Male,No,29,Yes,Doctor,0.0,1,4.0,2
465091,Male,Yes,60,Yes,Entertainment,0.0,2,3.0,1
465092,Male,Yes,72,Yes,Executive,1.0,3,2.0,1
465093,Male,Yes,57,Yes,Doctor,0.0,1,1.0,1
465095,Male,Yes,47,Yes,Executive,1.0,3,4.0,2
465099,Male,Yes,39,No,Entertainment,1.0,2,2.0,1
465100,Male,Yes,62,Yes,Artist,0.0,3,2.0,1
465105,Male,Yes,65,No,Executive,8.0,2,2.0,0
465109,Male,No,47,No,Lawyer,8.0,1,2.0,0
465111,Female,Yes,40,Yes,Artist,8.0,2,2.0,0
465113,Male,Yes,67,Yes,Lawyer,0.0,3,2.0,1
465119,Female,Yes,45,Yes,Artist,0.0,2,5.0,2
465120,Female,No,27,Yes,Healthcare,1.0,1,4.0,2
465121,Female,No,32,Yes,Artist,7.0,1,1.0,0
465122,Female,Yes,41,Yes,Artist,3.0,2,2.0,1
465124,Female,Yes,27,Yes,Healthcare,6.0,2,2.0,0
465128,Female,Yes,58,No,Artist,0.0,2,3.0,1
465134,Female,Yes,61,Yes,Entertainment,1.0,2,5.0,1
465136,Male,Yes,52,Yes,Artist,0.0,2,2.0,1
465144,Male,No,25,Yes,Doctor,8.0,1,1.0,0
465147,Male,No,33,Yes,Healthcare,2.0,1,3.0,2
465148,Male,No,31,No,Artist,0.0,1,3.0,2
465150,Male,No,37,Yes,Entertainment,1.0,1,1.0,1
465153,Male,Yes,38,Yes,Artist,1.0,2,2.0,1
465160,Male,Yes,61,Yes,Executive,0.0,3,3.0,1
465164,Male,No,20,No,Healthcare,0.0,1,3.0,2
465171,Female,Yes,48,Yes,Artist,8.0,3,4.0,0
465172,Female,Yes,43,Yes,Artist,8.0,2,2.0,0
465175,Female,No,22,No,Homemaker,0.0,1,4.0,2
465176,Female,Yes,63,Yes,Artist,1.0,2,4.0,1
465181,Female,No,25,Yes,Healthcare,8.0,1,1.0,0
465182,Female,No,73,Yes,Lawyer,1.0,1,1.0,1
465186,Female,Yes,43,No,Artist,4.0,2,4.0,2
465187,Female,Yes,39,No,Doctor,1.0,2,4.0,2
465188,Female,Yes,49,Yes,Artist,0.0,2,4.0,2
465194,Male,No,22,No,Healthcare,9.0,1,6.0,0
465196,Female,No,31,Yes,Artist,2.0,1,2.0,2
465197,Female,Yes,60,Yes,Artist,1.0,3,4.0,1
465201,Male,Yes,42,Yes,Entertainment,1.0,2,4.0,2
465202,Male,No,25,No,Entertainment,7.0,1,4.0,0
465203,Male,No,29,Yes,Healthcare,3.0,1,3.0,2
465204,Male,Yes,29,Yes,Healthcare,1.0,1,2.0,2
465213,Male,Yes,39,Yes,Entertainment,2.0,2,2.0,1
465214,Male,Yes,33,No,Engineer,14.0,1,1.0,0
465216,Male,Yes,35,Yes,Executive,9.0,3,4.0,0
465226,Male,Yes,38,No,Entertainment,2.0,1,3.0,2
465228,Male,Yes,59,Yes,Artist,1.0,3,2.0,1
465231,Male,Yes,67,No,Artist,1.0,2,2.0,1
465236,Male,Yes,45,Yes,Artist,1.0,1,1.0,1
465237,Male,Yes,70,Yes,Lawyer,1.0,3,2.0,1
465242,Male,No,19,No,Healthcare,5.0,1,4.0,2
465249,Female,No,23,No,Healthcare,0.0,1,4.0,2
465254,Male,No,22,No,Healthcare,1.0,1,4.0,2
465261,Female,No,23,Yes,Healthcare,1.0,1,4.0,2
465267,Male,Yes,40,No,Engineer,14.0,2,5.0,0
465274,Male,No,36,Yes,Artist,0.0,1,1.0,1
465285,Female,Yes,31,No,Engineer,8.0,1,4.0,0
465288,Female,Yes,20,No,Engineer,1.0,1,2.0,2
465289,Male,Yes,31,Yes,Executive,1.0,3,2.0,2
465290,Male,Yes,50,Yes,Executive,0.0,3,5.0,2
465294,Male,Yes,67,No,Lawyer,0.0,1,2.0,1
465295,Female,Yes,43,Yes,Doctor,9.0,2,1.0,0
465303,Female,Yes,65,Yes,Artist,1.0,2,3.0,1
465306,Male,Yes,71,No,Executive,1.0,2,4.0,1
465310,Female,No,20,No,Healthcare,1.0,1,6.0,2
465319,Male,No,20,No,Healthcare,0.0,1,5.0,2
465333,Female,Yes,37,Yes,Artist,4.0,1,2.0,0
465335,Male,Yes,59,No,Entertainment,1.0,2,2.0,1
465340,Female,No,29,Yes,Artist,3.0,1,4.0,2
465344,Female,Yes,72,Yes,Lawyer,1.0,3,2.0,1
465345,Female,No,42,Yes,Artist,0.0,1,2.0,1
465351,Female,Yes,45,Yes,Artist,9.0,2,2.0,0
465352,Male,Yes,59,Yes,Entertainment,1.0,2,4.0,1
465354,Male,No,19,No,Doctor,0.0,1,5.0,2
465357,Female,Yes,47,Yes,Artist,0.0,2,3.0,1
465358,Female,Yes,73,Yes,Artist,0.0,3,2.0,1
465359,Female,Yes,42,No,Artist,1.0,1,1.0,1
465364,Female,No,37,Yes,Doctor,7.0,1,5.0,0
465366,Female,No,38,Yes,Artist,8.0,1,1.0,0
465371,Female,No,41,Yes,Artist,1.0,1,1.0,1
465372,Female,No,40,Yes,Entertainment,0.0,1,1.0,1
465383,Female,Yes,30,Yes,Entertainment,0.0,1,4.0,2
465384,Male,Yes,56,Yes,Artist,0.0,3,2.0,1
465391,Female,Yes,65,Yes,Lawyer,1.0,3,2.0,1
465393,Male,Yes,35,Yes,Artist,5.0,2,2.0,0
465395,Female,Yes,37,No,Engineer,0.0,2,5.0,2
465399,Male,No,36,Yes,Entertainment,0.0,1,1.0,1
465405,Female,No,26,Yes,Homemaker,1.0,3,4.0,2
465408,Male,No,25,No,Executive,1.0,1,4.0,2
465410,Male,No,30,No,Healthcare,0.0,1,4.0,2
465417,Male,Yes,37,Yes,Entertainment,0.0,2,2.0,1
465419,Male,No,30,No,Artist,0.0,1,3.0,2
465423,Male,Yes,46,Yes,Entertainment,1.0,2,4.0,2
465428,Female,No,38,Yes,Engineer,1.0,1,1.0,1
465433,Female,No,40,Yes,Artist,1.0,1,1.0,1
465435,Female,No,31,Yes,Artist,5.0,1,1.0,0
465437,Male,Yes,45,Yes,Executive,4.0,3,5.0,2
465440,Male,Yes,55,No,Engineer,1.0,1,5.0,2
465441,Female,Yes,51,Yes,Engineer,2.0,1,1.0,1
465445,Female,No,29,Yes,Homemaker,5.0,1,7.0,2
465458,Female,Yes,74,Yes,Artist,1.0,3,2.0,1
465461,Male,Yes,69,No,Entertainment,1.0,2,3.0,1
465463,Female,No,28,No,Doctor,1.0,1,5.0,2
465464,Male,Yes,41,Yes,Executive,0.0,2,5.0,2
465467,Male,Yes,29,No,Healthcare,1.0,1,3.0,2
465471,Male,Yes,39,Yes,Artist,0.0,1,1.0,1
465472,Female,Yes,74,No,Entertainment,0.0,3,3.0,1
465473,Female,No,59,Yes,Artist,4.0,1,1.0,1
465477,Male,No,27,No,Healthcare,1.0,1,3.0,2
465479,Male,No,33,No,Artist,0.0,1,1.0,1
465482,Male,No,31,No,Entertainment,9.0,1,2.0,0
465483,Male,Yes,46,No,Artist,0.0,2,3.0,1
465484,Female,Yes,63,Yes,Artist,0.0,1,2.0,1
465488,Male,No,22,No,Healthcare,1.0,1,4.0,2
465489,Female,No,53,Yes,Engineer,1.0,1,5.0,2
465492,Male,Yes,59,No,Entertainment,1.0,1,1.0,1
465505,Male,Yes,63,Yes,Artist,1.0,2,4.0,1
465507,Male,Yes,35,Yes,Artist,8.0,1,1.0,0
465508,Male,No,21,No,Healthcare,1.0,1,4.0,2
465510,Male,Yes,67,No,Lawyer,0.0,3,2.0,1
465518,Female,Yes,41,Yes,Artist,1.0,2,3.0,2
465520,Female,No,27,Yes,Artist,0.0,1,8.0,2
465521,Female,Yes,53,Yes,Artist,1.0,2,2.0,1
465522,Female,No,33,Yes,Healthcare,4.0,1,8.0,2
465529,Female,No,32,No,Doctor,0.0,1,4.0,2
465538,Male,Yes,59,No,Doctor,5.0,3,2.0,1
465539,Female,Yes,50,Yes,Artist,1.0,3,5.0,2
465541,Female,Yes,50,Yes,Artist,1.0,2,4.0,2
465543,Female,Yes,41,Yes,Healthcare,1.0,2,2.0,1
465547,Female,Yes,71,Yes,Lawyer,1.0,1,1.0,1
465550,Female,No,33,Yes,Healthcare,1.0,1,6.0,2
465551,Female,Yes,46,Yes,Artist,1.0,2,2.0,1
465554,Female,No,78,Yes,Lawyer,1.0,1,3.0,1
465555,Female,Yes,69,No,Lawyer,1.0,3,2.0,1
465558,Female,No,40,Yes,Healthcare,8.0,1,1.0,0
465568,Male,Yes,43,Yes,Executive,2.0,3,3.0,1
465569,Male,Yes,36,Yes,Artist,0.0,3,3.0,2
465571,Male,Yes,35,Yes,Entertainment,1.0,2,2.0,1
465577,Male,No,30,No,Healthcare,0.0,1,4.0,2
465584,Male,Yes,47,No,Entertainment,3.0,2,2.0,1
465586,Male,Yes,69,No,Artist,0.0,1,1.0,1
465587,Male,Yes,41,Yes,Entertainment,0.0,1,5.0,2
465594,Male,Yes,33,No,Executive,4.0,1,6.0,2
465598,Male,No,27,Yes,Healthcare,6.0,1,5.0,2
465600,Male,Yes,38,Yes,Engineer,6.0,1,2.0,0
465601,Male,Yes,35,Yes,Artist,6.0,2,4.0,0
465602,Male,Yes,27,Yes,Artist,10.0,1,2.0,0
465603,Female,Yes,51,Yes,Homemaker,9.0,1,2.0,0
465605,Female,Yes,52,Yes,Engineer,4.0,1,1.0,1
465611,Male,No,53,Yes,Doctor,0.0,1,1.0,1
465612,Male,Yes,43,Yes,Artist,8.0,2,2.0,0
465616,Male,Yes,42,Yes,Doctor,8.0,1,2.0,0
465621,Male,No,36,Yes,Doctor,9.0,1,1.0,0
465625,Male,No,36,Yes,Artist,14.0,1,2.0,0
465627,Female,No,40,Yes,Healthcare,1.0,1,1.0,1
465629,Male,Yes,47,Yes,Entertainment,2.0,2,3.0,1
465635,Male,No,30,No,Doctor,1.0,1,2.0,2
465638,Female,Yes,53,Yes,Artist,1.0,1,2.0,1
465640,Male,Yes,45,Yes,Artist,5.0,2,2.0,0
465644,Male,No,33,Yes,Healthcare,0.0,1,5.0,2
465645,Female,No,40,Yes,Artist,8.0,1,2.0,0
465649,Female,Yes,36,Yes,Marketing,5.0,1,1.0,0
465651,Male,No,32,No,Engineer,0.0,1,4.0,2
465653,Female,Yes,51,Yes,Artist,0.0,1,2.0,1
465655,Female,No,49,Yes,Artist,0.0,1,1.0,1
465658,Male,Yes,72,Yes,Artist,1.0,2,4.0,1
465663,Female,No,70,Yes,Artist,0.0,1,2.0,1
465667,Male,No,21,No,Healthcare,0.0,1,3.0,2
465668,Male,No,21,No,Healthcare,1.0,1,5.0,2
465669,Female,Yes,41,No,Entertainment,4.0,2,4.0,2
465670,Female,No,49,No,Engineer,12.0,1,1.0,0
465675,Female,No,51,No,Entertainment,0.0,1,1.0,1
465680,Male,Yes,28,No,Healthcare,0.0,2,5.0,2
465685,Male,No,37,Yes,Healthcare,5.0,1,2.0,0
465688,Female,Yes,63,Yes,Artist,1.0,2,3.0,1
465689,Male,No,19,No,Healthcare,8.0,1,4.0,0
465695,Female,No,32,No,Healthcare,8.0,1,3.0,0
465697,Female,Yes,51,No,Artist,6.0,1,1.0,0
465703,Male,Yes,26,No,Entertainment,3.0,1,2.0,2
465704,Male,Yes,61,No,Artist,0.0,1,1.0,1
465705,Female,Yes,51,Yes,Artist,0.0,2,4.0,1
465706,Female,Yes,45,Yes,Artist,0.0,2,3.0,1
465721,Male,Yes,29,Yes,Entertainment,1.0,3,2.0,2
465722,Male,Yes,47,No,Entertainment,0.0,1,5.0,2
465725,Male,No,25,Yes,Doctor,1.0,1,2.0,2
465727,Male,No,40,No,Marketing,0.0,1,5.0,2
465728,Male,No,45,Yes,Marketing,1.0,1,1.0,1
465733,Male,Yes,32,Yes,Entertainment,1.0,2,2.0,2
465734,Male,Yes,38,Yes,Artist,0.0,1,3.0,2
465736,Female,No,38,Yes,Artist,8.0,1,2.0,0
465737,Female,Yes,48,Yes,Engineer,7.0,1,3.0,0
465740,Female,No,71,Yes,Doctor,0.0,1,1.0,1
465742,Female,Yes,46,Yes,Artist,3.0,1,3.0,1
465751,Female,Yes,46,Yes,Artist,9.0,1,2.0,0
465753,Female,Yes,49,Yes,Artist,7.0,1,2.0,0
465766,Male,Yes,43,No,Entertainment,0.0,1,3.0,1
465768,Female,No,38,Yes,Artist,6.0,1,4.0,0
465769,Male,No,25,Yes,Healthcare,8.0,1,4.0,0
465772,Female,Yes,46,Yes,Engineer,0.0,1,4.0,2
465775,Female,No,28,Yes,Engineer,9.0,1,3.0,0
465776,Female,No,41,Yes,Entertainment,5.0,1,4.0,2
465777,Female,No,32,Yes,Artist,9.0,1,5.0,0
465784,Female,No,21,No,Healthcare,0.0,1,4.0,2
465788,Male,No,22,No,Healthcare,1.0,1,6.0,2
465793,Male,No,27,No,Healthcare,0.0,1,5.0,2
465797,Male,Yes,40,Yes,Artist,0.0,2,2.0,1
465804,Female,Yes,68,No,Engineer,0.0,1,1.0,1
465809,Female,No,25,No,Homemaker,1.0,1,7.0,2
465811,Male,No,28,No,Healthcare,1.0,1,4.0,2
465813,Male,No,28,No,Marketing,2.0,1,8.0,2
465818,Male,No,27,No,Entertainment,1.0,1,3.0,2
465823,Male,Yes,67,No,Entertainment,5.0,2,4.0,1
465826,Male,Yes,46,No,Executive,4.0,1,9.0,2
465828,Female,No,33,No,Entertainment,8.0,1,4.0,0
465829,Female,Yes,40,Yes,Doctor,6.0,2,3.0,0
465830,Female,Yes,48,No,Doctor,5.0,2,7.0,2
465831,Male,Yes,42,No,Executive,0.0,3,5.0,2
465837,Male,No,56,Yes,Executive,1.0,1,1.0,1
465841,Female,No,51,Yes,Engineer,3.0,1,1.0,1
465848,Female,No,27,Yes,Healthcare,0.0,1,1.0,1
465849,Female,No,25,Yes,Doctor,7.0,1,3.0,0
465851,Female,Yes,51,No,Artist,9.0,3,2.0,0
465853,Female,Yes,26,Yes,Healthcare,9.0,2,2.0,0
465857,Female,No,35,Yes,Doctor,0.0,1,1.0,1
465860,Female,No,25,Yes,Doctor,1.0,1,3.0,2
465863,Male,No,30,No,Healthcare,6.0,1,3.0,0
465865,Female,No,41,Yes,Healthcare,9.0,1,1.0,0
465866,Male,Yes,42,Yes,Artist,6.0,1,3.0,0
465867,Female,Yes,40,Yes,Artist,8.0,3,5.0,0
465873,Male,No,36,Yes,Entertainment,13.0,1,1.0,0
465875,Female,No,39,Yes,Artist,9.0,1,1.0,0
465884,Male,Yes,40,Yes,Executive,7.0,3,3.0,0
465893,Female,Yes,40,Yes,Engineer,1.0,2,2.0,1
465894,Male,No,28,Yes,Artist,9.0,1,6.0,0
465907,Female,No,31,Yes,Marketing,8.0,1,6.0,0
465916,Male,No,41,Yes,Artist,4.0,1,1.0,1
465923,Female,No,28,Yes,Engineer,9.0,1,5.0,0
465925,Male,No,30,Yes,Healthcare,1.0,1,1.0,1
465927,Female,No,30,Yes,Healthcare,1.0,1,1.0,1
465930,Female,No,38,Yes,Artist,9.0,1,2.0,0
465931,Male,Yes,43,Yes,Artist,7.0,1,1.0,0
465935,Male,No,29,Yes,Entertainment,9.0,1,1.0,0
